,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
6499,3035904934,A6YdjlzdsMtq7e529rqN/w,38.05,6,fo,,,,,,,,
6500,3035904934,ms/85sSx5azYQW1a13ZYzg,73.50,7,fo,,,,,,,,
6502,3035905040,WtuwXxyxbK9O35PGqYc8Zg,198.50,5,fo,,,,,,,,
6503,3035905040,gGwvaTEI80I9i3whsh9RKA,156.70,6,fo,0.5,,,,,,,
6504,3035905040,5ZUhWBPscXPwtULjxSaqWQ,191.15,1,fo,1.0,,,,,,,
6505,3035905040,qoIZizyRrSWFhTV7ehXVnw,203.96,2,caca,"(1.0, 3.5)",chfo,,,,,,
6506,3035905040,dmWdJV0KcZAJMusOD/U9VA,394.30,3,ra,4.5,be,"(6.5, -6.5)",,,,,9.50
6507,3035905040,0ub+V3ikv9jlINmdsWH3yw,227.91,4,fo,,,,,,,,
6509,3035936636,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6510,3035936636,iJAW3EblFvQQ08NiDCumuQ,122.40,3,fo,0.5,,,,,,,
6511,3035936636,9H0O1jMPyY/ey/hTute7Rg,197.65,4,fo,1.0,,,,,,,
6512,3035936636,+jE3VGAx2H1IIGDl+bcsgw,136.80,5,ra,"(5.0, -4.0)",,,,,,,3.50
6513,3035936636,VejrteQ6INC0g4UKZR7P8A,101.16,6,fo,,,,,,,,
6514,3035936636,/P/xm24DBsfRoQ+cZG/aoQ,101.90,7,fo,,,,,,,,
6515,3035936636,3cQWYs6Ypy1A3Kvdl3vU6w,125.30,8,fo,,,,,,,,
6516,3035936636,H/B5jPpFi4MC5KO67kSP7Q,72.50,9,fo,,,,,,,,
6517,3035936636,PrNkejpiZQ4yBFNzbpFWlg,100,1,fo,1.0,,,,,,,
6519,3035905946,CfGP3cICEmmyjPnTdag1WA,148.50,9,fo,,,,,,,,
6520,3035905946,tiWQmWGg6ODq87xjn7GLng,99,1,ca,"(0.5, 0.5)",ch,,chfo,,,,
6521,3035905946,u0CkDvclhtrUnFu6YN41ZA,106.30,2,ch,1.0,ch,,chfo,,,,
6522,3035905946,SMPcdji5f8DO+OL2mMkVww,77.75,3,fo,,,,,,,,
6523,3035905946,3cQWYs6Ypy1A3Kvdl3vU6w,259,4,fo,,,,,,,,
6524,3035905946,S33dLcVTq0RT7o3L1XyGzA,44.38,5,fo,,,,,,,,
6525,3035905946,A6YdjlzdsMtq7e529rqN/w,38.05,6,ca,1.0,ch,,be,"(2.0, -2.0)",,,2.85
6526,3035905946,ms/85sSx5azYQW1a13ZYzg,73.50,7,fo,,,,,,,,
6527,3035905946,+h0hDL4hXJNLqGd4wh0L6A,67.30,8,fo,,,,,,,,
6529,3035904592,P1bOFosmEJQ764KKtHiHPA,65.13,6,fo,,,,,,,,
6530,3035904592,Ps7T8iBRdC/pJ9kNBNRtRQ,119,7,fo,0.5,,,,,,,
6531,3035904592,iJAW3EblFvQQ08NiDCumuQ,89.65,9,fo,1.0,,,,,,,
6532,3035904592,CfGP3cICEmmyjPnTdag1WA,149,1,ra,"(3.5, -2.5)",,,,,,,2.50
6533,3035904592,3qbjISNF3F8PAZlMy/+Acw,84.27,2,fo,,,,,,,,
6534,3035904592,FAcofD/LqNoW2lBvILzZNg,289.03,3,fo,,,,,,,,
6535,3035904592,qET8hV+z7mllVXSOvP0Unw,70,4,fo,,,,,,,,
6537,3035906708,gGwvaTEI80I9i3whsh9RKA,156.20,6,ca,3.5,be,7.0,ca,12.5,ca,25.0,"(('8d', '8h'), 96.5)"
6538,3035906708,5ZUhWBPscXPwtULjxSaqWQ,190.15,1,fo,0.5,,,,,,,
6539,3035906708,qoIZizyRrSWFhTV7ehXVnw,199.46,2,ca,"(1.0, 2.5)",chca,7.0,be,12.5,be,25.0,"('10h', '6d')"
6540,3035906708,dmWdJV0KcZAJMusOD/U9VA,399.30,3,ra,3.5,chfo,,,,,,
6541,3035906708,0ub+V3ikv9jlINmdsWH3yw,227.91,4,fo,,,,,,,,
6542,3035906708,WtuwXxyxbK9O35PGqYc8Zg,198.50,5,fo,,,,,,,,
6544,3035938694,iJAW3EblFvQQ08NiDCumuQ,121.90,3,fo,,,,,,,,
6545,3035938694,9H0O1jMPyY/ey/hTute7Rg,196.65,4,ca,"(0.5, 0.5)",chfo,,,,,,
6546,3035938694,+jE3VGAx2H1IIGDl+bcsgw,139.30,5,,,,,,,,,
6547,3035938694,VejrteQ6INC0g4UKZR7P8A,101.16,6,ch,1.0,be,"(2.0, -2.0)",,,,,1.90
6548,3035938694,/P/xm24DBsfRoQ+cZG/aoQ,101.90,7,fo,,,,,,,,
6549,3035938694,3cQWYs6Ypy1A3Kvdl3vU6w,125.30,8,fo,,,,,,,,
6550,3035938694,H/B5jPpFi4MC5KO67kSP7Q,72.50,9,fo,,,,,,,,
6551,3035938694,PrNkejpiZQ4yBFNzbpFWlg,99,1,fo,,,,,,,,
6552,3035938694,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6554,3035909248,BnHE7j+6ArUXKkf7zZrHWQ,71.70,4,fo,,,,,,,,
6555,3035909248,KcqRKZOuAO0f6+svGP3wcg,51,5,fo,0.5,,,,,,,
6556,3035909248,HQg4dAYPUt6c2wXfx8Qp2A,310.53,1,,1.0,,,,,,,1.50
6557,3035909248,7zNJoj2jcQ1etMgnzh8clw,143.07,2,fo,,,,,,,,
6558,3035909248,4tIGKxHjRv175UkNqpfSsQ,228.40,3,fo,,,,,,,,
6560,3035909986,KcqRKZOuAO0f6+svGP3wcg,50.50,5,rafo,3.0,,,,,,,
6561,3035909986,HQg4dAYPUt6c2wXfx8Qp2A,311.03,1,fo,0.5,,,,,,,
6562,3035909986,7zNJoj2jcQ1etMgnzh8clw,143.07,2,ra,"((1.0, 12.0), -10.0)",,,,,,,6.50
6563,3035909986,4tIGKxHjRv175UkNqpfSsQ,228.40,3,fo,,,,,,,,
6564,3035909986,BnHE7j+6ArUXKkf7zZrHWQ,71.70,4,fo,,,,,,,,
6566,3035905584,Ps7T8iBRdC/pJ9kNBNRtRQ,118.50,7,ra,"(3.5, -2.5)",,,,,,,2.50
6567,3035905584,iJAW3EblFvQQ08NiDCumuQ,88.65,9,fo,0.5,,,,,,,
6568,3035905584,CfGP3cICEmmyjPnTdag1WA,150.50,1,fo,1.0,,,,,,,
6569,3035905584,3qbjISNF3F8PAZlMy/+Acw,84.27,2,fo,,,,,,,,
6570,3035905584,FAcofD/LqNoW2lBvILzZNg,289.03,3,fo,,,,,,,,
6571,3035905584,qET8hV+z7mllVXSOvP0Unw,70,4,fo,,,,,,,,
6572,3035905584,P1bOFosmEJQ764KKtHiHPA,65.13,6,fo,,,,,,,,
6574,3035940502,9H0O1jMPyY/ey/hTute7Rg,195.65,4,ra,7.0,be,"(15.0, -15.0)",,,,,16.15
6575,3035940502,VejrteQ6INC0g4UKZR7P8A,102.06,6,fo,0.5,,,,,,,
6576,3035940502,/P/xm24DBsfRoQ+cZG/aoQ,101.90,7,fo,1.0,,,,,,,
6577,3035940502,3cQWYs6Ypy1A3Kvdl3vU6w,125.30,8,cafo,1.0,,,,,,,
6578,3035940502,H/B5jPpFi4MC5KO67kSP7Q,72.50,9,fo,,,,,,,,
6579,3035940502,PrNkejpiZQ4yBFNzbpFWlg,99,1,caca,"(1.0, 6.0)",chfo,,,,,,
6580,3035940502,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6581,3035940502,iJAW3EblFvQQ08NiDCumuQ,121.90,3,cafo,1.0,,,,,,,
6583,3035911418,HQg4dAYPUt6c2wXfx8Qp2A,310.53,1,ra,"(3.5, -2.5)",,,,,,,2.50
6584,3035911418,7zNJoj2jcQ1etMgnzh8clw,146.57,2,fo,0.5,,,,,,,
6585,3035911418,4tIGKxHjRv175UkNqpfSsQ,228.40,3,fo,1.0,,,,,,,
6586,3035911418,BnHE7j+6ArUXKkf7zZrHWQ,71.70,4,fo,,,,,,,,
6587,3035911418,KcqRKZOuAO0f6+svGP3wcg,47.50,5,fo,,,,,,,,
6589,3035909440,5ZUhWBPscXPwtULjxSaqWQ,189.65,1,ca,4.0,be,"(7.0, -7.0)",,,,,11.85
6590,3035909440,qoIZizyRrSWFhTV7ehXVnw,151.46,2,ca,"(0.5, 3.5)",chfo,,,,,,
6591,3035909440,dmWdJV0KcZAJMusOD/U9VA,395.80,3,fo,1.0,,,,,,,
6592,3035909440,0ub+V3ikv9jlINmdsWH3yw,227.91,4,ra,4.0,chfo,,,,,,
6593,3035909440,WtuwXxyxbK9O35PGqYc8Zg,198.50,5,fo,,,,,,,,
6594,3035909440,gGwvaTEI80I9i3whsh9RKA,204.70,6,fo,,,,,,,,
6596,3035912104,7zNJoj2jcQ1etMgnzh8clw,146.07,2,ca,3.0,ca,4.0,fo,,,,
6597,3035912104,4tIGKxHjRv175UkNqpfSsQ,227.40,3,fo,0.5,,,,,,,
6598,3035912104,BnHE7j+6ArUXKkf7zZrHWQ,71.70,4,fo,1.0,,,,,,,
6599,3035912104,KcqRKZOuAO0f6+svGP3wcg,47.50,5,ra,3.0,be,4.0,be,"(10.0, -10.0)",,,14.25
6600,3035912104,HQg4dAYPUt6c2wXfx8Qp2A,312.03,1,fo,,,,,,,,
6602,3035907362,iJAW3EblFvQQ08NiDCumuQ,88.15,9,ca,3.5,ch,,ch,,fo,,
6603,3035907362,CfGP3cICEmmyjPnTdag1WA,149.50,1,fo,0.5,,,,,,,
6604,3035907362,3qbjISNF3F8PAZlMy/+Acw,84.27,2,ca,"(1.0, 2.5)",ch,,ch,,chfo,,
6605,3035907362,FAcofD/LqNoW2lBvILzZNg,289.03,3,fo,,,,,,,,
6606,3035907362,qET8hV+z7mllVXSOvP0Unw,70,4,fo,,,,,,,,
6607,3035907362,P1bOFosmEJQ764KKtHiHPA,65.13,6,ra,3.5,ch,,ch,,be,"(7.0, -7.0)",9.95
6608,3035907362,Ps7T8iBRdC/pJ9kNBNRtRQ,120,7,fo,,,,,,,,
6610,3035943366,VejrteQ6INC0g4UKZR7P8A,101.56,6,ca,1.0,be,3.5,be,"(6.0, -6.0)",,,11.85
6611,3035943366,/P/xm24DBsfRoQ+cZG/aoQ,100.90,7,ca,"(0.5, 0.5)",chfo,,,,,,
6612,3035943366,3cQWYs6Ypy1A3Kvdl3vU6w,124.30,8,ch,1.0,chfo,,,,,,
6613,3035943366,H/B5jPpFi4MC5KO67kSP7Q,72.50,9,fo,,,,,,,,
6614,3035943366,PrNkejpiZQ4yBFNzbpFWlg,92,1,ca,1.0,chfo,,,,,,
6615,3035943366,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6616,3035943366,iJAW3EblFvQQ08NiDCumuQ,120.90,3,ca,1.0,chca,3.5,chfo,,,,
6617,3035943366,9H0O1jMPyY/ey/hTute7Rg,204.80,4,ca,1.0,chfo,,,,,,
6619,3035913296,4tIGKxHjRv175UkNqpfSsQ,226.90,3,fo,,,,,,,,
6620,3035913296,BnHE7j+6ArUXKkf7zZrHWQ,70.70,4,fo,0.5,,,,,,,
6621,3035913296,KcqRKZOuAO0f6+svGP3wcg,54.75,5,ca,"(1.0, 2.0)",ch,,ch,,be,"(5.25, -5.25)",5.70
6622,3035913296,HQg4dAYPUt6c2wXfx8Qp2A,312.03,1,fo,,,,,,,,
6623,3035913296,7zNJoj2jcQ1etMgnzh8clw,139.07,2,ra,3.0,ch,,ch,,fo,,
6625,3035911726,qoIZizyRrSWFhTV7ehXVnw,147.46,2,caca,"(1.0, 3.5)",fo,,,,,,
6626,3035911726,dmWdJV0KcZAJMusOD/U9VA,394.80,3,fo,0.5,,,,,,,
6627,3035911726,WtuwXxyxbK9O35PGqYc8Zg,198.50,5,ra,"(1.0, 3.5)",be,"(10.5, -10.5)",,,,,9.50
6628,3035911726,gGwvaTEI80I9i3whsh9RKA,204.70,6,cafo,1.0,,,,,,,
6629,3035911726,5ZUhWBPscXPwtULjxSaqWQ,197.50,1,fo,,,,,,,,
6631,3035946732,/P/xm24DBsfRoQ+cZG/aoQ,99.90,7,fo,,,,,,,,
6632,3035946732,3cQWYs6Ypy1A3Kvdl3vU6w,123.30,8,fo,0.5,,,,,,,
6633,3035946732,H/B5jPpFi4MC5KO67kSP7Q,72.50,9,ch,1.0,chca,2.0,be,4.0,chfo,,
6634,3035946732,PrNkejpiZQ4yBFNzbpFWlg,91,1,fo,,,,,,,,
6635,3035946732,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6636,3035946732,iJAW3EblFvQQ08NiDCumuQ,116.40,3,fo,,,,,,,,
6637,3035946732,9H0O1jMPyY/ey/hTute7Rg,203.80,4,fo,,,,,,,,
6638,3035946732,5qB4lW+EJOMVz9tmIS4+5g,60,5,ch,1.0,chfo,,,,,,
6639,3035946732,VejrteQ6INC0g4UKZR7P8A,108.91,6,ca,1.0,be,2.0,ca,4.0,be,"(10.0, -10.0)",14.25
6641,3035947110,xq+7ynj59DCJkXgYNHb1SA,35.55,4,fo,,,,,,,,
6642,3035947110,Ls2nv9Ik+badjCfyUCMSkg,202,5,fo,0.5,,,,,,,
6643,3035947110,H/B5jPpFi4MC5KO67kSP7Q,57.50,6,fo,1.0,,,,,,,
6644,3035947110,8igFzb7ZF4IrtcxUn+nSHg,37.15,7,fo,,,,,,,,
6645,3035947110,/P/xm24DBsfRoQ+cZG/aoQ,106.40,8,fo,,,,,,,,
6646,3035947110,Qc+fp/urzyPi2E82N6rPTw,33.15,9,cafo,1.0,,,,,,,
6647,3035947110,NejVmg6GGcSqzlbxg6LGRg,164.25,1,fo,,,,,,,,
6648,3035947110,v6m595svz1xeS6fSpR/08Q,64.90,2,ra,"(4.5, -3.5)",,,,,,,3.50
6649,3035947110,DSbskv5D5qKxR/MXeY2lfQ,198.50,3,fo,,,,,,,,
6651,3035911306,CfGP3cICEmmyjPnTdag1WA,149,1,fo,,,,,,,,
6652,3035911306,3qbjISNF3F8PAZlMy/+Acw,80.77,2,ca,"(0.5, 0.5)",be,2.0,ch,,be,4.0,"('Qh', '9h')"
6653,3035911306,FAcofD/LqNoW2lBvILzZNg,289.03,3,ch,1.0,fo,,,,,,
6654,3035911306,qET8hV+z7mllVXSOvP0Unw,70,4,ca,1.0,ca,2.0,ch,,ca,4.0,"(('8s', '7s'), 13.75)"
6655,3035911306,P1bOFosmEJQ764KKtHiHPA,71.58,6,fo,,,,,,,,
6656,3035911306,Ps7T8iBRdC/pJ9kNBNRtRQ,120,7,fo,,,,,,,,
6657,3035911306,iJAW3EblFvQQ08NiDCumuQ,84.65,9,fo,,,,,,,,
6659,3035913528,dmWdJV0KcZAJMusOD/U9VA,394.30,3,fo,,,,,,,,
6660,3035913528,WtuwXxyxbK9O35PGqYc8Zg,203.50,5,fo,0.5,,,,,,,
6661,3035913528,gGwvaTEI80I9i3whsh9RKA,203.70,6,,1.0,,,,,,,1.50
6662,3035913528,5ZUhWBPscXPwtULjxSaqWQ,197.50,1,fo,,,,,,,,
6663,3035913528,qoIZizyRrSWFhTV7ehXVnw,142.96,2,fo,,,,,,,,
6665,3035949058,Ls2nv9Ik+badjCfyUCMSkg,201.50,5,fo,,,,,,,,
6666,3035949058,H/B5jPpFi4MC5KO67kSP7Q,56.50,6,fo,0.5,,,,,,,
6667,3035949058,8igFzb7ZF4IrtcxUn+nSHg,37.15,7,fo,1.0,,,,,,,
6668,3035949058,/P/xm24DBsfRoQ+cZG/aoQ,106.40,8,fo,,,,,,,,
6669,3035949058,Qc+fp/urzyPi2E82N6rPTw,32.15,9,fo,,,,,,,,
6670,3035949058,NejVmg6GGcSqzlbxg6LGRg,164.25,1,ra,"(3.5, -2.5)",,,,,,,2.50
6671,3035949058,v6m595svz1xeS6fSpR/08Q,67.40,2,fo,,,,,,,,
6672,3035949058,DSbskv5D5qKxR/MXeY2lfQ,200,3,fo,,,,,,,,
6673,3035949058,xq+7ynj59DCJkXgYNHb1SA,35.55,4,fo,,,,,,,,
6675,3035949482,3cQWYs6Ypy1A3Kvdl3vU6w,122.80,8,fo,,,,,,,,
6676,3035949482,H/B5jPpFi4MC5KO67kSP7Q,65.50,9,fo,0.5,,,,,,,
6677,3035949482,PrNkejpiZQ4yBFNzbpFWlg,91,1,ch,1.0,chfo,,,,,,
6678,3035949482,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,,,,,,,,
6679,3035949482,iJAW3EblFvQQ08NiDCumuQ,116.40,3,ca,1.0,be,"(1.0, -1.0)",,,,,2.40
6680,3035949482,9H0O1jMPyY/ey/hTute7Rg,203.80,4,fo,,,,,,,,
6681,3035949482,5qB4lW+EJOMVz9tmIS4+5g,59,5,fo,,,,,,,,
6682,3035949482,VejrteQ6INC0g4UKZR7P8A,116.16,6,fo,,,,,,,,
6683,3035949482,/P/xm24DBsfRoQ+cZG/aoQ,99.90,7,fo,,,,,,,,
6685,3035949986,H/B5jPpFi4MC5KO67kSP7Q,56,6,ca,1.0,ra,6.0,ch,,ca,9.5,
6686,3035949986,8igFzb7ZF4IrtcxUn+nSHg,36.15,7,ca,"(0.5, 0.5)",chfo,,,,,,
6687,3035949986,/P/xm24DBsfRoQ+cZG/aoQ,106.40,8,ch,1.0,beca,"(3.0, 3.0)",ch,,be,9.5,"(('Qc', '5s'), 31.8)"
6688,3035949986,Qc+fp/urzyPi2E82N6rPTw,32.15,9,fo,,,,,,,,
6689,3035949986,NejVmg6GGcSqzlbxg6LGRg,165.75,1,fo,,,,,,,,
6690,3035949986,v6m595svz1xeS6fSpR/08Q,67.40,2,fo,,,,,,,,
6691,3035949986,DSbskv5D5qKxR/MXeY2lfQ,200,3,fo,,,,,,,,
6692,3035949986,xq+7ynj59DCJkXgYNHb1SA,35.55,4,fo,,,,,,,,
6693,3035949986,Ls2nv9Ik+badjCfyUCMSkg,201.50,5,fo,,,,,,,,
6695,3035914758,WtuwXxyxbK9O35PGqYc8Zg,203,5,fo,,,,,,,,
6696,3035914758,gGwvaTEI80I9i3whsh9RKA,204.20,6,fo,0.5,,,,,,,
6697,3035914758,5ZUhWBPscXPwtULjxSaqWQ,200,1,fo,1.0,,,,,,,
6698,3035914758,qoIZizyRrSWFhTV7ehXVnw,142.96,2,ra,"(2.0, -1.0)",,,,,,,2.50
6699,3035914758,dmWdJV0KcZAJMusOD/U9VA,394.30,3,fo,,,,,,,,
6700,3035914758,dPft7g2lbDhkes7WOvCpKA,111,4,,,,,,,,,
6702,3035951134,H/B5jPpFi4MC5KO67kSP7Q,65,9,fo,,,,,,,,
6703,3035951134,PrNkejpiZQ4yBFNzbpFWlg,90,1,fo,0.5,,,,,,,
6704,3035951134,Cu5YYjnIzjMFVZgbKHQg/g,90.39,2,fo,1.0,,,,,,,
6705,3035951134,iJAW3EblFvQQ08NiDCumuQ,117.80,3,fo,,,,,,,,
6706,3035951134,9H0O1jMPyY/ey/hTute7Rg,203.80,4,fo,,,,,,,,
6707,3035951134,5qB4lW+EJOMVz9tmIS4+5g,59,5,fo,,,,,,,,
6708,3035951134,VejrteQ6INC0g4UKZR7P8A,116.16,6,fo,,,,,,,,
6709,3035951134,/P/xm24DBsfRoQ+cZG/aoQ,99.90,7,ra,"(4.0, -3.0)",,,,,,,2.50
6710,3035951134,3cQWYs6Ypy1A3Kvdl3vU6w,122.80,8,fo,,,,,,,,
6712,3035915868,BnHE7j+6ArUXKkf7zZrHWQ,70.20,4,fo,,,,,,,,
6713,3035915868,KcqRKZOuAO0f6+svGP3wcg,57.45,5,ra,"((0.5, 2.5), -2.0)",,,,,,,2
6714,3035915868,HQg4dAYPUt6c2wXfx8Qp2A,312.03,1,fo,1.0,,,,,,,
6715,3035915868,7zNJoj2jcQ1etMgnzh8clw,136.07,2,fo,,,,,,,,
6716,3035915868,4tIGKxHjRv175UkNqpfSsQ,226.90,3,fo,,,,,,,,
6718,3035952394,PrNkejpiZQ4yBFNzbpFWlg,89.50,1,fo,,,,,,,,
6719,3035952394,Cu5YYjnIzjMFVZgbKHQg/g,89.39,2,ra,"(0.5, 1.5)",ch,,be,"(1.0, -1.0)",,,3.80
6720,3035952394,iJAW3EblFvQQ08NiDCumuQ,117.80,3,ca,"(1.0, 1.0)",ch,,fo,,,,
6721,3035952394,9H0O1jMPyY/ey/hTute7Rg,203.80,4,fo,,,,,,,,
6722,3035952394,5qB4lW+EJOMVz9tmIS4+5g,59,5,fo,,,,,,,,
6723,3035952394,VejrteQ6INC0g4UKZR7P8A,116.16,6,fo,,,,,,,,
6724,3035952394,/P/xm24DBsfRoQ+cZG/aoQ,101.40,7,fo,,,,,,,,
6725,3035952394,3cQWYs6Ypy1A3Kvdl3vU6w,122.80,8,fo,,,,,,,,
6726,3035952394,H/B5jPpFi4MC5KO67kSP7Q,65,9,fo,,,,,,,,
6728,3035916434,gGwvaTEI80I9i3whsh9RKA,203.70,6,fo,,,,,,,,
6729,3035916434,5ZUhWBPscXPwtULjxSaqWQ,199,1,ra,"(0.5, 2.5)",be,"(4.0, -4.0)",,,,,5.20
6730,3035916434,qoIZizyRrSWFhTV7ehXVnw,144.46,2,ca,"(1.0, 2.0)",fo,,,,,,
6731,3035916434,dmWdJV0KcZAJMusOD/U9VA,394.30,3,fo,,,,,,,,
6732,3035916434,WtuwXxyxbK9O35PGqYc8Zg,203,5,fo,,,,,,,,
6734,3035916744,KcqRKZOuAO0f6+svGP3wcg,58.45,5,fo,,,,,,,,
6735,3035916744,HQg4dAYPUt6c2wXfx8Qp2A,311.03,1,fo,0.5,,,,,,,
6736,3035916744,7zNJoj2jcQ1etMgnzh8clw,136.07,2,,1.0,,,,,,,1.50
6737,3035916744,4tIGKxHjRv175UkNqpfSsQ,226.90,3,fo,,,,,,,,
6738,3035916744,BnHE7j+6ArUXKkf7zZrHWQ,70.20,4,fo,,,,,,,,
6740,3035952980,8igFzb7ZF4IrtcxUn+nSHg,35.15,7,fo,,,,,,,,
6741,3035952980,/P/xm24DBsfRoQ+cZG/aoQ,121.70,8,fo,0.5,,,,,,,
6742,3035952980,NejVmg6GGcSqzlbxg6LGRg,165.75,1,fo,1.0,,,,,,,
6743,3035952980,v6m595svz1xeS6fSpR/08Q,67.40,2,fo,,,,,,,,
6744,3035952980,DSbskv5D5qKxR/MXeY2lfQ,200,3,fo,,,,,,,,
6745,3035952980,xq+7ynj59DCJkXgYNHb1SA,35.55,4,cafo,1.0,,,,,,,
6746,3035952980,Ls2nv9Ik+badjCfyUCMSkg,201.50,5,fo,,,,,,,,
6747,3035952980,H/B5jPpFi4MC5KO67kSP7Q,39.50,6,ra,"(4.5, -3.5)",,,,,,,3.50
6749,3035914584,3qbjISNF3F8PAZlMy/+Acw,73.77,2,fo,,,,,,,,
6750,3035914584,FAcofD/LqNoW2lBvILzZNg,288.03,3,ra,"((0.5, 3.5), -3.0)",,,,,,,3
6751,3035914584,qET8hV+z7mllVXSOvP0Unw,76.75,4,fo,1.0,,,,,,,
6752,3035914584,/P/xm24DBsfRoQ+cZG/aoQ,100,5,,,,,,,,,
6753,3035914584,P1bOFosmEJQ764KKtHiHPA,71.58,6,fo,,,,,,,,
6754,3035914584,Ps7T8iBRdC/pJ9kNBNRtRQ,120,7,cafo,1.0,,,,,,,
6755,3035914584,iJAW3EblFvQQ08NiDCumuQ,84.65,9,fo,,,,,,,,
6756,3035914584,CfGP3cICEmmyjPnTdag1WA,149,1,fo,,,,,,,,
6758,3035917212,HQg4dAYPUt6c2wXfx8Qp2A,310.53,1,ra,3.5,beca,"(5.0, 13.0)",ca,14.0,fo,,
6759,3035917212,7zNJoj2jcQ1etMgnzh8clw,136.57,2,fo,0.5,,,,,,,
6760,3035917212,4tIGKxHjRv175UkNqpfSsQ,226.90,3,ca,"(1.0, 2.5)",chra,18.0,be,14.0,be,"(38.0, -38.0)",68
6761,3035917212,BnHE7j+6ArUXKkf7zZrHWQ,70.20,4,fo,,,,,,,,
6762,3035917212,KcqRKZOuAO0f6+svGP3wcg,58.45,5,fo,,,,,,,,
6764,3035954694,/P/xm24DBsfRoQ+cZG/aoQ,121.20,8,fo,,,,,,,,
6765,3035954694,NejVmg6GGcSqzlbxg6LGRg,164.75,1,ra,"(0.5, 3.5)",beca,"(4.0, 4.0)",chra,43.0,be,109.75,"(('10h', '10s'), 327.0)"
6766,3035954694,v6m595svz1xeS6fSpR/08Q,67.40,2,fo,1.0,,,,,,,
6767,3035954694,DSbskv5D5qKxR/MXeY2lfQ,200,3,caca,"(1.0, 3.0)",ra,8.0,beca,"(15.0, 28.0)",ca,109.75,
6768,3035954694,xq+7ynj59DCJkXgYNHb1SA,34.55,4,fo,,,,,,,,
6769,3035954694,Ls2nv9Ik+badjCfyUCMSkg,201.50,5,fo,,,,,,,,
6770,3035954694,H/B5jPpFi4MC5KO67kSP7Q,42,6,fo,,,,,,,,
6771,3035954694,8igFzb7ZF4IrtcxUn+nSHg,35.15,7,fo,,,,,,,,
6773,3035917716,5ZUhWBPscXPwtULjxSaqWQ,201.20,1,fo,,,,,,,,
6774,3035917716,qoIZizyRrSWFhTV7ehXVnw,141.46,2,fo,0.5,,,,,,,
6775,3035917716,dmWdJV0KcZAJMusOD/U9VA,394.30,3,ca,"(1.0, 1.33)",chca,3.0,chfo,,,,
6776,3035917716,WtuwXxyxbK9O35PGqYc8Zg,203,5,fo,,,,,,,,
6777,3035917716,gGwvaTEI80I9i3whsh9RKA,203.70,6,ra,2.33,be,3.0,be,"(3.0, -3.0)",,,10.11
6779,3035954996,Cu5YYjnIzjMFVZgbKHQg/g,91.19,2,ra,3.0,ch,,fo,,,,
6780,3035954996,iJAW3EblFvQQ08NiDCumuQ,115.80,3,fo,0.5,,,,,,,
6781,3035954996,9H0O1jMPyY/ey/hTute7Rg,203.80,4,ca,"(1.0, 2.0)",ch,,be,"(4.0, -4.0)",,,5.70
6782,3035954996,5qB4lW+EJOMVz9tmIS4+5g,59,5,fo,,,,,,,,
6783,3035954996,VejrteQ6INC0g4UKZR7P8A,116.16,6,fo,,,,,,,,
6784,3035954996,/P/xm24DBsfRoQ+cZG/aoQ,101.40,7,fo,,,,,,,,
6785,3035954996,3cQWYs6Ypy1A3Kvdl3vU6w,122.80,8,fo,,,,,,,,
6786,3035954996,H/B5jPpFi4MC5KO67kSP7Q,65,9,fo,,,,,,,,
6787,3035954996,PrNkejpiZQ4yBFNzbpFWlg,89.50,1,fo,,,,,,,,
6789,3035916576,FAcofD/LqNoW2lBvILzZNg,290.03,3,fo,,,,,,,,
6790,3035916576,qET8hV+z7mllVXSOvP0Unw,75.75,4,fo,0.5,,,,,,,
6791,3035916576,/P/xm24DBsfRoQ+cZG/aoQ,100,5,,1.0,,,,,,,1.50
6792,3035916576,P1bOFosmEJQ764KKtHiHPA,71.58,6,fo,,,,,,,,
6793,3035916576,Ps7T8iBRdC/pJ9kNBNRtRQ,119,7,fo,,,,,,,,
6794,3035916576,iJAW3EblFvQQ08NiDCumuQ,84.65,9,fo,,,,,,,,
6795,3035916576,CfGP3cICEmmyjPnTdag1WA,149,1,fo,,,,,,,,
6796,3035916576,3qbjISNF3F8PAZlMy/+Acw,73.77,2,fo,,,,,,,,
6798,3035957286,iJAW3EblFvQQ08NiDCumuQ,115.30,3,ca,1.0,be,"(1.0, -1.0)",,,,,3.80
6799,3035957286,9H0O1jMPyY/ey/hTute7Rg,206.50,4,ca,"(0.5, 0.5)",chfo,,,,,,
6800,3035957286,5qB4lW+EJOMVz9tmIS4+5g,59,5,ch,1.0,chfo,,,,,,
6801,3035957286,VejrteQ6INC0g4UKZR7P8A,116.16,6,ca,1.0,chfo,,,,,,
6802,3035957286,/P/xm24DBsfRoQ+cZG/aoQ,101.40,7,fo,,,,,,,,
