,TimeStamp,PlayerName,StartChips,Seat,PC,PCVal,Flop,FlopVal,Turn,TurnVal,River,RiverVal,Cards
3019,3036125786,/GGFTonVKC/ljOfDu5Xw5A,83.80,3,cara,"(1.0, 82.8)",,,,,,,"('Kc', 'Jd')"
3020,3036125786,LT221YrZPBSgJyrBLTEuSA,91.10,4,raca,"((0.5, 15.0), 68.3)",,,,,,,"(('Kh', 'Ac'), 166.1)"
3021,3036125786,BRKGdKLCbwRMR8WOKlt1ZA,200,5,fo,1.0,,,,,,,
3022,3036125786,H/B5jPpFi4MC5KO67kSP7Q,60.70,6,fo,,,,,,,,
3023,3036125786,P1bOFosmEJQ764KKtHiHPA,13.87,7,fo,,,,,,,,
3024,3036125786,yMNwDKj4ZgKkq6e2/e7fGw,88.40,8,fo,,,,,,,,
3025,3036125786,/P/xm24DBsfRoQ+cZG/aoQ,204.95,9,fo,,,,,,,,
3026,3036125786,IeROGsXkyEQZ8vcatvH8Nw,49.25,1,cafo,1.0,,,,,,,
3027,3036125786,kIbanshKysxtdDXKqLAWsA,127.90,2,fo,,,,,,,,
3029,3036135066,7I7RYE+DyVv9a2suFhCI8g,113.90,5,fo,,,,,,,,
3030,3036135066,1uadzoMdwLu8ZTizmRA+nQ,141.80,6,fo,0.5,,,,,,,
3031,3036135066,os4I8Ii5VUDXSh3cjOkc1w,208.60,3,ch,1.0,chca,2.0,ch,,ch,,"('5s', '4s')"
3032,3036135066,2uro3KRxW9YSO2CnY5JCDw,74.70,4,ca,1.0,be,2.0,ch,,ch,,"(('6d', '5c'), 5.7)"
3034,3036126494,H/B5jPpFi4MC5KO67kSP7Q,63.70,8,fo,,,,,,,,
3035,3036126494,DSbskv5D5qKxR/MXeY2lfQ,253.80,9,fo,0.5,,,,,,,
3036,3036126494,ukX90a592Wy4ieDHQYubpw,89.89,1,fo,1.0,,,,,,,
3037,3036126494,/P/xm24DBsfRoQ+cZG/aoQ,103.25,2,fo,,,,,,,,
3038,3036126494,3cQWYs6Ypy1A3Kvdl3vU6w,220.25,3,fo,,,,,,,,
3039,3036126494,os4I8Ii5VUDXSh3cjOkc1w,123.55,4,ra,"(3.5, -2.5)",,,,,,,2.50
3040,3036126494,P1bOFosmEJQ764KKtHiHPA,68.35,5,fo,,,,,,,,
3041,3036126494,Q1wMNadv0MqRUDF/XFX2sQ,73.20,6,fo,,,,,,,,
3042,3036126494,Hm2ghZ7I4JgYSBWRa19a8w,46.50,7,fo,,,,,,,,
3044,3036126604,1uadzoMdwLu8ZTizmRA+nQ,115.90,2,ra,5.5,be,"(7.0, -7.0)",,,,,11.40
3045,3036126604,N1BGgNozkMR8RFBjE7lbeg,124.90,3,fo,0.5,,,,,,,
3046,3036126604,BjMM9pyhOqEU5jmlrXQwDA,90.41,4,fo,1.0,,,,,,,
3047,3036126604,K6g8SSEKNJM+mB0DC3k1eg,101.55,5,fo,,,,,,,,
3048,3036126604,2eA7veT8I0DhYFl4Y3fGxg,57,6,fo,,,,,,,,
3049,3036126604,jhWEHA+p2qikEmtrxmGorQ,88.60,1,caca,"((0.5, 0.5), 4.5)",chfo,,,,,,
3051,3036129402,DSbskv5D5qKxR/MXeY2lfQ,201,7,fo,,,,,,,,
3052,3036129402,P1bOFosmEJQ764KKtHiHPA,103.50,8,fo,0.5,,,,,,,
3053,3036129402,LT221YrZPBSgJyrBLTEuSA,66.73,9,ch,1.0,chfo,,,,,,
3054,3036129402,/P/xm24DBsfRoQ+cZG/aoQ,128.55,1,fo,,,,,,,,
3055,3036129402,H/B5jPpFi4MC5KO67kSP7Q,128.50,2,ca,1.0,chfo,,,,,,
3056,3036129402,BEBftFMhSIFtIex1PVVXvg,123.29,3,ca,1.0,be,"(3.0, -3.0)",,,,,3.35
3057,3036129402,ZyNFeeg6SqhkvxWh8o8c/w,71.50,4,fo,,,,,,,,
3058,3036129402,UrTwrEAaR1YxYmHKX0Mpyw,87.60,5,fo,,,,,,,,
3059,3036129402,kIbanshKysxtdDXKqLAWsA,138.50,6,fo,,,,,,,,
3061,3036126820,nPG8FS8XBHKHql/2atFKMw,51.75,4,fo,,,,,,,,
3062,3036126820,UrTwrEAaR1YxYmHKX0Mpyw,178.55,5,fo,0.5,,,,,,,
3063,3036126820,ms/85sSx5azYQW1a13ZYzg,189.20,6,fo,1.0,,,,,,,
3064,3036126820,/P/xm24DBsfRoQ+cZG/aoQ,113.70,7,fo,,,,,,,,
3065,3036126820,IRMjAwuLYKvUi+z86ekgvw,119.05,8,fo,,,,,,,,
3066,3036126820,H/B5jPpFi4MC5KO67kSP7Q,68.85,9,fo,,,,,,,,
3067,3036126820,cYjm4OG2ZJcf6ZLzthJ7JA,32.35,1,caca,"(1.0, 3.5)",be,1.0,be,7.25,be,"(19.6, -19.6)",25.15
3068,3036126820,vznR/ZSgzA3mWgjt+yG23Q,43.15,2,fo,,,,,,,,
3069,3036126820,u0CkDvclhtrUnFu6YN41ZA,93.35,3,ra,4.5,ca,1.0,ca,7.25,fo,,
3071,3036127024,J/9uHPTZ8oVMZfuqRZFprQ,68.65,5,fo,,,,,,,,
3072,3036127024,DO8rgn31KkgyCUmhQq58OA,130.05,6,cafo,"(0.5, 0.5)",,,,,,,
3073,3036127024,7I7RYE+DyVv9a2suFhCI8g,103,1,ra,"((1.0, 3.0), -3.0)",,,,,,,2
3074,3036127024,nkt5AtBG1nCOFB5quSqsuA,31.25,2,fo,,,,,,,,
3075,3036127024,C3S4udZ40dAp7T8+OLTFzA,149.50,3,fo,,,,,,,,
3076,3036127024,1uadzoMdwLu8ZTizmRA+nQ,244.80,4,fo,,,,,,,,
3078,3036136222,LT221YrZPBSgJyrBLTEuSA,68.35,2,fo,,,,,,,,
3079,3036136222,IRMjAwuLYKvUi+z86ekgvw,101,3,fo,0.5,,,,,,,
3080,3036136222,0yeTjGz/BUymTz73bRGlaQ,45,4,ca,"(1.0, 3.0)",chca,5.0,chca,14.0,chfo,,
3081,3036136222,/P/xm24DBsfRoQ+cZG/aoQ,230.05,5,fo,,,,,,,,
3082,3036136222,P1bOFosmEJQ764KKtHiHPA,113.78,6,fo,,,,,,,,
3083,3036136222,BRKGdKLCbwRMR8WOKlt1ZA,198.50,7,ra,4.0,be,5.0,be,14.0,be,"(30.0, -30.0)",43.70
3084,3036136222,vCvro5OmMi2KmzdnfwpwmA,81.15,8,fo,,,,,,,,
3085,3036136222,kIbanshKysxtdDXKqLAWsA,134,1,fo,,,,,,,,
3087,3036129898,+voWHw61IwcsfnpG/hYi7w,167.95,5,fo,,,,,,,,
3088,3036129898,gheQTWEgvoVa37H7tEIh3g,22.70,6,fo,0.5,,,,,,,
3089,3036129898,Ooa/PHAboNu4DUckBlqgkA,39.25,2,,1.0,,,,,,,1.50
3090,3036129898,W+szLNMjP7yNVo+8P1dE5Q,91.35,4,fo,,,,,,,,
3092,3036136450,kIbanshKysxtdDXKqLAWsA,126,3,fo,,,,,,,,
3093,3036136450,3cQWYs6Ypy1A3Kvdl3vU6w,260.45,4,fo,0.5,,,,,,,
3094,3036136450,S33dLcVTq0RT7o3L1XyGzA,45.14,5,fo,1.0,,,,,,,
3095,3036136450,/P/xm24DBsfRoQ+cZG/aoQ,123.55,6,ra,4.0,ch,,be,5.75,befo,10.5,
3096,3036136450,ms/85sSx5azYQW1a13ZYzg,182.40,7,ca,4.0,ch,,ca,5.75,ra,"(31.0, -20.5)","(('Ad', 'Ks'), 39.4)"
3097,3036136450,RKfKBrFsFDsplJedW6YvXw,52.15,9,fo,,,,,,,,
3098,3036136450,LT221YrZPBSgJyrBLTEuSA,78.55,1,fo,,,,,,,,
3099,3036136450,u0CkDvclhtrUnFu6YN41ZA,136.05,2,fo,,,,,,,,
3101,3036130214,gheQTWEgvoVa37H7tEIh3g,22.20,6,ra,"(12.0, -8.5)",,,,,,,8.50
3102,3036130214,Ooa/PHAboNu4DUckBlqgkA,39.75,2,fo,0.5,,,,,,,
3103,3036130214,W+szLNMjP7yNVo+8P1dE5Q,91.35,4,fo,1.0,,,,,,,
3104,3036130214,+voWHw61IwcsfnpG/hYi7w,167.95,5,rafo,3.5,,,,,,,
3106,3036127758,os4I8Ii5VUDXSh3cjOkc1w,130.40,4,fo,,,,,,,,
3107,3036127758,C3S4udZ40dAp7T8+OLTFzA,145.10,5,fo,0.5,,,,,,,
3108,3036127758,yspTPyicC4Ere+tsoRHI1A,482.45,6,fo,1.0,,,,,,,
3109,3036127758,EWSQXbMBEqcHxsbxH7rQmw,29,1,cafo,1.0,,,,,,,
3110,3036127758,IRMjAwuLYKvUi+z86ekgvw,152.95,3,ra,"(4.5, -3.5)",,,,,,,3.50
3112,3036127846,DSbskv5D5qKxR/MXeY2lfQ,253.30,9,fo,,,,,,,,
3113,3036127846,ukX90a592Wy4ieDHQYubpw,88.89,1,ca,"(0.5, 0.5)",ch,,ch,,ch,,"('7d', 'Kd')"
3114,3036127846,/P/xm24DBsfRoQ+cZG/aoQ,103.25,2,ch,1.0,ch,,ch,,ch,,"(('Ac', '5d'), 1.9)"
3115,3036127846,3cQWYs6Ypy1A3Kvdl3vU6w,220.25,3,fo,,,,,,,,
3116,3036127846,os4I8Ii5VUDXSh3cjOkc1w,125.05,4,fo,,,,,,,,
3117,3036127846,P1bOFosmEJQ764KKtHiHPA,68.35,5,fo,,,,,,,,
3118,3036127846,Q1wMNadv0MqRUDF/XFX2sQ,73.20,6,fo,,,,,,,,
3119,3036127846,Hm2ghZ7I4JgYSBWRa19a8w,46.50,7,fo,,,,,,,,
3120,3036127846,H/B5jPpFi4MC5KO67kSP7Q,63.70,8,fo,,,,,,,,
3122,3036130956,N1BGgNozkMR8RFBjE7lbeg,223.50,2,fo,,,,,,,,
3123,3036130956,0FegrvJPODkvmRK5//ZqhQ,258.55,3,ra,"(0.5, 2.5)",chfo,,,,,,
3124,3036130956,jL/h9MqRxEf/73gYSq4yZQ,82.70,4,ca,"(1.0, 2.0)",be,"(4.0, -4.0)",,,,,5.20
3125,3036130956,1uadzoMdwLu8ZTizmRA+nQ,85.50,6,fo,,,,,,,,
3126,3036130956,2tIbY9dqm9ym97Zep2qQuA,40,1,,,,,,,,,
3128,3036131118,Ooa/PHAboNu4DUckBlqgkA,39.25,2,ra,2.0,be,1.0,ch,,ch,,"(('Qh', 'Jd'), 6.15)"
3129,3036131118,W+szLNMjP7yNVo+8P1dE5Q,90.35,4,ca,"(0.5, 1.5)",chca,1.0,ch,,ch,,"('2s', '3s')"
3130,3036131118,+voWHw61IwcsfnpG/hYi7w,164.45,5,fo,1.0,,,,,,,
3131,3036131118,gheQTWEgvoVa37H7tEIh3g,27.20,6,fo,,,,,,,,
3133,3036137452,1uadzoMdwLu8ZTizmRA+nQ,141.30,6,ra,"(3.5, -2.5)",,,,,,,2.50
3134,3036137452,os4I8Ii5VUDXSh3cjOkc1w,205.60,3,fo,0.5,,,,,,,
3135,3036137452,2uro3KRxW9YSO2CnY5JCDw,77.40,4,fo,1.0,,,,,,,
3136,3036137452,7I7RYE+DyVv9a2suFhCI8g,113.90,5,fo,,,,,,,,
3138,3036128282,DO8rgn31KkgyCUmhQq58OA,129.05,6,fo,,,,,,,,
3139,3036128282,7I7RYE+DyVv9a2suFhCI8g,104,1,fo,0.5,,,,,,,
3140,3036128282,nkt5AtBG1nCOFB5quSqsuA,31.25,2,fo,1.0,,,,,,,
3141,3036128282,C3S4udZ40dAp7T8+OLTFzA,149.50,3,fo,,,,,,,,
3142,3036128282,1uadzoMdwLu8ZTizmRA+nQ,244.80,4,ra,"(3.5, -2.5)",,,,,,,2.50
3143,3036128282,J/9uHPTZ8oVMZfuqRZFprQ,68.65,5,fo,,,,,,,,
3145,3036128400,7I7RYE+DyVv9a2suFhCI8g,243.71,2,fo,,,,,,,,
3146,3036128400,jhWEHA+p2qikEmtrxmGorQ,172.15,3,caca,"((0.5, 0.5), 3.0)",ch,,ch,,be,"(6.0, -6.0)",8.05
3147,3036128400,0NnpEqhwVsL5Vj0+W9Wg6g,75.54,4,ra,"(1.0, 3.0)",ch,,ch,,,,
3148,3036128400,C3S4udZ40dAp7T8+OLTFzA,146.50,5,fo,,,,,,,,
3149,3036128400,ms/85sSx5azYQW1a13ZYzg,110.65,1,cafo,1.0,,,,,,,
3151,3036128522,LT221YrZPBSgJyrBLTEuSA,173.40,4,fo,,,,,,,,
3152,3036128522,BRKGdKLCbwRMR8WOKlt1ZA,199,5,rafo,"(0.5, 2.5)",,,,,,,
3153,3036128522,H/B5jPpFi4MC5KO67kSP7Q,60.70,6,ra,"((1.0, 11.0), -9.0)",,,,,,,6
3154,3036128522,P1bOFosmEJQ764KKtHiHPA,13.87,7,fo,,,,,,,,
3155,3036128522,yMNwDKj4ZgKkq6e2/e7fGw,88.40,8,fo,,,,,,,,
3156,3036128522,/P/xm24DBsfRoQ+cZG/aoQ,204.95,9,fo,,,,,,,,
3157,3036128522,IeROGsXkyEQZ8vcatvH8Nw,48.25,1,fo,,,,,,,,
3158,3036128522,kIbanshKysxtdDXKqLAWsA,127.90,2,fo,,,,,,,,
3160,3036132190,W+szLNMjP7yNVo+8P1dE5Q,87.35,4,ra,2.0,fo,,,,,,
3161,3036132190,+voWHw61IwcsfnpG/hYi7w,163.45,5,ca,"(0.5, 1.5)",chraca,"(4.0, 14.0)",chca,7.2,,,"(('9c', '9d'), 53.9)"
3162,3036132190,gheQTWEgvoVa37H7tEIh3g,27.20,6,ca,"(1.0, 1.0)",bera,"(1.0, 17.0)",be,7.2,,,"('2d', 'Jc')"
3163,3036132190,Ooa/PHAboNu4DUckBlqgkA,42.40,2,fo,,,,,,,,
3165,3036129424,C3S4udZ40dAp7T8+OLTFzA,144.60,5,raca,"(3.0, 7.0)",fo,,,,,,
3166,3036129424,yspTPyicC4Ere+tsoRHI1A,481.45,6,ra,"(0.5, 9.5)",be,"(14.0, -14.0)",,,,,19.45
3167,3036129424,EWSQXbMBEqcHxsbxH7rQmw,28,1,fo,1.0,,,,,,,
3168,3036129424,IRMjAwuLYKvUi+z86ekgvw,155.45,3,fo,,,,,,,,
3169,3036129424,os4I8Ii5VUDXSh3cjOkc1w,130.40,4,fo,,,,,,,,
3171,3036129530,UrTwrEAaR1YxYmHKX0Mpyw,178.05,5,fo,,,,,,,,
3172,3036129530,ms/85sSx5azYQW1a13ZYzg,188.20,6,ca,"(0.5, 0.5)",chfo,,,,,,
3173,3036129530,/P/xm24DBsfRoQ+cZG/aoQ,113.70,7,ch,1.0,chfo,,,,,,
3174,3036129530,IRMjAwuLYKvUi+z86ekgvw,119.05,8,fo,,,,,,,,
3175,3036129530,H/B5jPpFi4MC5KO67kSP7Q,68.85,9,fo,,,,,,,,
3176,3036129530,cYjm4OG2ZJcf6ZLzthJ7JA,44.75,1,ca,1.0,chfo,,,,,,
3177,3036129530,vznR/ZSgzA3mWgjt+yG23Q,43.15,2,ca,1.0,be,"(1.0, -1.0)",,,,,3.80
3178,3036129530,u0CkDvclhtrUnFu6YN41ZA,80.60,3,fo,,,,,,,,
3179,3036129530,nPG8FS8XBHKHql/2atFKMw,51.75,4,fo,,,,,,,,
3181,3036129250,7I7RYE+DyVv9a2suFhCI8g,103.50,1,fo,,,,,,,,
3182,3036129250,nkt5AtBG1nCOFB5quSqsuA,30.25,2,fo,0.5,,,,,,,
3183,3036129250,C3S4udZ40dAp7T8+OLTFzA,149.50,3,fo,1.0,,,,,,,
3184,3036129250,1uadzoMdwLu8ZTizmRA+nQ,246.30,4,ra,3.5,be,"(5.0, -5.0)",,,,,7.60
3185,3036129250,J/9uHPTZ8oVMZfuqRZFprQ,68.65,5,fo,,,,,,,,
3186,3036129250,DO8rgn31KkgyCUmhQq58OA,129.05,6,ca,3.5,fo,,,,,,
3188,3036132522,0FegrvJPODkvmRK5//ZqhQ,255.55,3,fo,,,,,,,,
3189,3036132522,jL/h9MqRxEf/73gYSq4yZQ,84.90,4,fo,0.5,,,,,,,
3190,3036132522,1uadzoMdwLu8ZTizmRA+nQ,125.50,6,ra,"((1.0, 11.0), -8.5)",,,,,,,7.50
3191,3036132522,N1BGgNozkMR8RFBjE7lbeg,223.50,2,rafo,3.5,,,,,,,
3193,3036132320,P1bOFosmEJQ764KKtHiHPA,103,8,ca,3.5,fo,,,,,,
3194,3036132320,LT221YrZPBSgJyrBLTEuSA,65.73,9,fo,0.5,,,,,,,
3195,3036132320,/P/xm24DBsfRoQ+cZG/aoQ,128.55,1,fo,1.0,,,,,,,
3196,3036132320,H/B5jPpFi4MC5KO67kSP7Q,127.50,2,fo,,,,,,,,
3197,3036132320,BEBftFMhSIFtIex1PVVXvg,125.64,3,fo,,,,,,,,
3198,3036132320,ZyNFeeg6SqhkvxWh8o8c/w,71.50,4,fo,,,,,,,,
3199,3036132320,UrTwrEAaR1YxYmHKX0Mpyw,87.60,5,fo,,,,,,,,
3200,3036132320,kIbanshKysxtdDXKqLAWsA,138.50,6,ra,3.5,be,"(5.0, -5.0)",,,,,7.60
3201,3036132320,DSbskv5D5qKxR/MXeY2lfQ,201,7,fo,,,,,,,,
3203,3036129838,N1BGgNozkMR8RFBjE7lbeg,124.40,3,fo,,,,,,,,
3204,3036129838,BjMM9pyhOqEU5jmlrXQwDA,89.41,4,ca,"(0.5, 0.5)",ch,,be,1.0,befo,4.0,
3205,3036129838,K6g8SSEKNJM+mB0DC3k1eg,101.55,5,ch,1.0,ch,,ca,1.0,ra,"(20.0, -16.0)",10.90
3206,3036129838,2eA7veT8I0DhYFl4Y3fGxg,57,6,fo,,,,,,,,
3207,3036129838,jhWEHA+p2qikEmtrxmGorQ,83.10,1,fo,,,,,,,,
3208,3036129838,1uadzoMdwLu8ZTizmRA+nQ,121.80,2,fo,,,,,,,,
3210,3036139136,os4I8Ii5VUDXSh3cjOkc1w,205.10,3,fo,,,,,,,,
3211,3036139136,2uro3KRxW9YSO2CnY5JCDw,76.40,4,cafo,"(0.5, 0.5)",,,,,,,
3212,3036139136,7I7RYE+DyVv9a2suFhCI8g,113.90,5,ra,"((1.0, 3.0), -3.0)",,,,,,,2
3213,3036139136,1uadzoMdwLu8ZTizmRA+nQ,142.80,6,fo,,,,,,,,
3215,3036129982,BRKGdKLCbwRMR8WOKlt1ZA,196,5,fo,,,,,,,,
3216,3036129982,H/B5jPpFi4MC5KO67kSP7Q,63.70,6,fo,0.5,,,,,,,
3217,3036129982,P1bOFosmEJQ764KKtHiHPA,13.87,7,fo,1.0,,,,,,,
3218,3036129982,yMNwDKj4ZgKkq6e2/e7fGw,88.40,8,ra,3.0,be,"(4.5, -4.5)",,,,,6.65
3219,3036129982,/P/xm24DBsfRoQ+cZG/aoQ,204.95,9,fo,,,,,,,,
3220,3036129982,IeROGsXkyEQZ8vcatvH8Nw,48.25,1,fo,,,,,,,,
3221,3036129982,kIbanshKysxtdDXKqLAWsA,127.90,2,fo,,,,,,,,
3222,3036129982,LT221YrZPBSgJyrBLTEuSA,173.40,4,ca,3.0,fo,,,,,,
3224,3036130356,ukX90a592Wy4ieDHQYubpw,87.89,1,fo,,,,,,,,
3225,3036130356,/P/xm24DBsfRoQ+cZG/aoQ,104.15,2,fo,0.5,,,,,,,
3226,3036130356,3cQWYs6Ypy1A3Kvdl3vU6w,220.25,3,,1.0,,,,,,,1.50
3227,3036130356,os4I8Ii5VUDXSh3cjOkc1w,125.05,4,fo,,,,,,,,
3228,3036130356,P1bOFosmEJQ764KKtHiHPA,68.35,5,fo,,,,,,,,
3229,3036130356,Q1wMNadv0MqRUDF/XFX2sQ,113.20,6,fo,,,,,,,,
3230,3036130356,Hm2ghZ7I4JgYSBWRa19a8w,46.50,7,fo,,,,,,,,
3231,3036130356,H/B5jPpFi4MC5KO67kSP7Q,63.70,8,fo,,,,,,,,
3232,3036130356,DSbskv5D5qKxR/MXeY2lfQ,253.30,9,fo,,,,,,,,
3234,3036138968,++igZ0CsO10FWuRQO+b3jA,54.90,2,ca,3.5,fo,,,,,,
3235,3036138968,os4I8Ii5VUDXSh3cjOkc1w,99,3,ca,"(0.5, 3.0)",chfo,,,,,,
3236,3036138968,ihUeDUciGjkNUQD0exAyXQ,65.65,4,fo,1.0,,,,,,,
3237,3036138968,C3S4udZ40dAp7T8+OLTFzA,122.55,5,ra,3.5,be,"(9.0, -9.0)",,,,,13.75
3238,3036138968,bpd63sYkIrjBkB/LlKYGbw,36.55,6,ca,3.5,fo,,,,,,
3239,3036138968,4tIGKxHjRv175UkNqpfSsQ,112.95,1,fo,,,,,,,,
3241,3036133824,jL/h9MqRxEf/73gYSq4yZQ,84.40,4,fo,,,,,,,,
3242,3036133824,1uadzoMdwLu8ZTizmRA+nQ,129.50,6,ca,"(0.5, 0.5)",be,"(2.0, -2.0)",,,,,1.90
3243,3036133824,2tIbY9dqm9ym97Zep2qQuA,40,1,ch,1.0,fo,,,,,,
3244,3036133824,N1BGgNozkMR8RFBjE7lbeg,220,2,fo,,,,,,,,
3245,3036133824,0FegrvJPODkvmRK5//ZqhQ,255.55,3,fo,,,,,,,,
3247,3036140232,2uro3KRxW9YSO2CnY5JCDw,75.40,4,ra,"(2.0, -1.0)",,,,,,,2.50
3248,3036140232,7I7RYE+DyVv9a2suFhCI8g,114.90,5,fo,0.5,,,,,,,
3249,3036140232,1uadzoMdwLu8ZTizmRA+nQ,142.80,6,fo,1.0,,,,,,,
3250,3036140232,os4I8Ii5VUDXSh3cjOkc1w,205.10,3,fo,,,,,,,,
3252,3036131108,jhWEHA+p2qikEmtrxmGorQ,176.20,3,ca,1.0,fo,,,,,,
3253,3036131108,0NnpEqhwVsL5Vj0+W9Wg6g,71.54,4,ca,"(0.5, 0.5)",chfo,,,,,,
3254,3036131108,C3S4udZ40dAp7T8+OLTFzA,146.50,5,ch,1.0,be,"(3.0, -3.0)",,,,,2.85
3255,3036131108,ms/85sSx5azYQW1a13ZYzg,109.65,1,fo,,,,,,,,
3256,3036131108,7I7RYE+DyVv9a2suFhCI8g,243.71,2,fo,,,,,,,,
3258,3036131290,yspTPyicC4Ere+tsoRHI1A,490.90,6,fo,,,,,,,,
3259,3036131290,EWSQXbMBEqcHxsbxH7rQmw,27,1,ca,"(0.5, 0.5)",be,1.0,be,"(1.0, -1.0)",,,3.80
3260,3036131290,IRMjAwuLYKvUi+z86ekgvw,155.45,3,ch,1.0,ca,1.0,fo,,,,
3261,3036131290,os4I8Ii5VUDXSh3cjOkc1w,130.40,4,fo,,,,,,,,
3262,3036131290,C3S4udZ40dAp7T8+OLTFzA,134.60,5,fo,,,,,,,,
3264,3036131018,nkt5AtBG1nCOFB5quSqsuA,29.75,2,fo,,,,,,,,
3265,3036131018,C3S4udZ40dAp7T8+OLTFzA,148.50,3,fo,0.5,,,,,,,
3266,3036131018,1uadzoMdwLu8ZTizmRA+nQ,250.40,4,fo,1.0,,,,,,,
3267,3036131018,J/9uHPTZ8oVMZfuqRZFprQ,68.65,5,fo,,,,,,,,
3268,3036131018,DO8rgn31KkgyCUmhQq58OA,125.55,6,fo,,,,,,,,
3269,3036131018,7I7RYE+DyVv9a2suFhCI8g,103.50,1,ra,"(3.5, -2.5)",,,,,,,2.50
3271,3036131620,/P/xm24DBsfRoQ+cZG/aoQ,103.65,2,fo,,,,,,,,
3272,3036131620,3cQWYs6Ypy1A3Kvdl3vU6w,220.75,3,ca,"(0.5, 0.5)",ch,,chfo,,,,
3273,3036131620,os4I8Ii5VUDXSh3cjOkc1w,125.05,4,ch,1.0,ch,,chfo,,,,
3274,3036131620,P1bOFosmEJQ764KKtHiHPA,68.35,5,fo,,,,,,,,
3275,3036131620,Q1wMNadv0MqRUDF/XFX2sQ,113.20,6,ca,1.0,ch,,chfo,,,,
3276,3036131620,Hm2ghZ7I4JgYSBWRa19a8w,46.50,7,ca,1.0,ch,,be,3.0,be,3.0,"('As', '5s')"
3277,3036131620,H/B5jPpFi4MC5KO67kSP7Q,63.70,8,fo,,,,,,,,
3278,3036131620,DSbskv5D5qKxR/MXeY2lfQ,253.30,9,ca,1.0,ch,,fo,,,,
3279,3036131620,ukX90a592Wy4ieDHQYubpw,87.89,1,ca,1.0,ch,,ca,3.0,ca,3.0,"(('10d', 'Ah'), 16.6)"
3281,3036132066,ms/85sSx5azYQW1a13ZYzg,187.20,6,fo,,,,,,,,
3282,3036132066,/P/xm24DBsfRoQ+cZG/aoQ,112.70,7,ca,"(0.5, 0.5)",befo,1.0,,,,,
3283,3036132066,IRMjAwuLYKvUi+z86ekgvw,119.05,8,ch,1.0,ra,3.0,ch,,ch,,"('Ac', '6d')"
3284,3036132066,H/B5jPpFi4MC5KO67kSP7Q,68.85,9,fo,,,,,,,,
3285,3036132066,cYjm4OG2ZJcf6ZLzthJ7JA,43.75,1,fo,,,,,,,,
3286,3036132066,vznR/ZSgzA3mWgjt+yG23Q,45.95,2,ca,1.0,ca,3.0,ch,,ch,,"(('7h', '7c'), 9.0)"
3287,3036132066,u0CkDvclhtrUnFu6YN41ZA,80.60,3,fo,,,,,,,,
3288,3036132066,nPG8FS8XBHKHql/2atFKMw,51.75,4,fo,,,,,,,,
3289,3036132066,UrTwrEAaR1YxYmHKX0Mpyw,178.05,5,fo,,,,,,,,
3291,3036132076,H/B5jPpFi4MC5KO67kSP7Q,63.20,6,fo,,,,,,,,
3292,3036132076,P1bOFosmEJQ764KKtHiHPA,12.87,7,ca,"(0.5, 0.5)",ch,,chfo,,,,
3293,3036132076,yMNwDKj4ZgKkq6e2/e7fGw,92.05,8,ch,1.0,ch,,be,"(2.0, -2.0)",,,2.85
3294,3036132076,/P/xm24DBsfRoQ+cZG/aoQ,204.95,9,fo,,,,,,,,
3295,3036132076,IeROGsXkyEQZ8vcatvH8Nw,48.25,1,fo,,,,,,,,
3296,3036132076,kIbanshKysxtdDXKqLAWsA,127.90,2,fo,,,,,,,,
3297,3036132076,rTURoFbQ6Riam6ifD8eJMw,55.91,3,ch,1.0,ch,,fo,,,,
3298,3036132076,LT221YrZPBSgJyrBLTEuSA,170.40,4,fo,,,,,,,,
3299,3036132076,BRKGdKLCbwRMR8WOKlt1ZA,196,5,fo,,,,,,,,
3301,3036135058,+voWHw61IwcsfnpG/hYi7w,190.15,5,ra,3.0,be,"(4.0, -4.0)",,,,,5.70
3302,3036135058,Ooa/PHAboNu4DUckBlqgkA,42.40,2,ca,"(1.0, 2.0)",chfo,,,,,,
3303,3036135058,W+szLNMjP7yNVo+8P1dE5Q,85.35,4,fo,,,,,,,,
3305,3036141302,7I7RYE+DyVv9a2suFhCI8g,114.40,5,fo,,,,,,,,
3306,3036141302,1uadzoMdwLu8ZTizmRA+nQ,141.80,6,fo,0.5,,,,,,,
3307,3036141302,os4I8Ii5VUDXSh3cjOkc1w,205.10,3,fo,1.0,,,,,,,
3308,3036141302,2uro3KRxW9YSO2CnY5JCDw,76.90,4,ra,"(2.0, -1.0)",,,,,,,2.50
3310,3036135314,1uadzoMdwLu8ZTizmRA+nQ,130.40,6,fo,,,,,,,,
3311,3036135314,2tIbY9dqm9ym97Zep2qQuA,39,1,ca,"(0.5, 3.5)",chfo,,,,,,
3312,3036135314,N1BGgNozkMR8RFBjE7lbeg,220,2,fo,1.0,,,,,,,
3313,3036135314,0FegrvJPODkvmRK5//ZqhQ,255.55,3,fo,,,,,,,,
3314,3036135314,jL/h9MqRxEf/73gYSq4yZQ,84.40,4,ra,4.0,be,"(8.0, -8.0)",,,,,8.05
3316,3036142168,1uadzoMdwLu8ZTizmRA+nQ,141.30,6,fo,,,,,,,,
3317,3036142168,os4I8Ii5VUDXSh3cjOkc1w,204.10,3,fo,0.5,,,,,,,
3318,3036142168,2uro3KRxW9YSO2CnY5JCDw,78.40,4,fo,1.0,,,,,,,
3319,3036142168,7I7RYE+DyVv9a2suFhCI8g,114.40,5,ra,"(3.5, -2.5)",,,,,,,2.50
